order_id,order_date,customer_id,category,unit_price,quantity,discount_pct,total_revenue,is_return,return_reason,payment_method,city,country
ORD-106898,2023-10-04,CUST-0381,Toys,126.21,4,0.2,403.88,0,,Bank Transfer,Los Angeles,USA
ORD-106823,2023-10-04,CUST-0681,Beauty,650.56,1,0.2,520.45,0,,Credit Card,Manchester,UK
ORD-107000,2023-10-04,CUST-0918,Toys,135.87,1,0.0,135.87,0,,Bank Transfer,Toronto,Canada
ORD-104234,2023-10-05,CUST-0092,Fashion,376.92,2,0.0,753.84,0,,Bank Transfer,Phoenix,USA
ORD-103656,2023-10-05,CUST-0005,Electronics,792.0,4,0.1,2851.2,0,,PayPal,Los Angeles,USA
ORD-107850,2023-10-05,CUST-0160,Fashion,449.54,4,0.15,1528.44,0,,Credit Card,Houston,USA
ORD-107344,2023-10-05,CUST-0598,Home,80.77,3,0.0,242.32,0,,Debit Card,Chicago,USA
ORD-106049,2023-10-05,CUST-1309,Home,329.95,5,0.05,1567.28,0,,Debit Card,Los Angeles,USA
ORD-101648,2023-10-05,CUST-1390,Home,734.99,3,0.15,1874.23,0,,Crypto,Los Angeles,USA
ORD-106950,2023-10-05,CUST-1445,Fashion,640.47,3,0.0,1921.41,0,,Bank Transfer,Phoenix,USA
ORD-101646,2023-10-05,CUST-1814,Toys,416.5,5,0.05,1978.4,0,,Bank Transfer,Phoenix,USA
ORD-107318,2023-10-05,CUST-1278,Beauty,35.38,1,0.05,33.61,0,,Crypto,Sydney,Australia
ORD-105219,2023-10-05,CUST-0270,Books,506.61,5,0.2,2026.43,0,,Crypto,Vancouver,Canada
ORD-102633,2023-10-05,CUST-1926,Books,484.76,4,0.15,1648.18,0,,Debit Card,Houston,USA
ORD-104789,2023-10-05,CUST-0351,Home,727.38,2,0.15,1236.54,0,,Bank Transfer,Manchester,UK
ORD-104967,2023-10-05,CUST-0267,Electronics,399.52,3,0.0,1198.56,0,,Debit Card,New York,USA
ORD-107492,2023-10-06,CUST-0603,Toys,106.84,1,0.2,85.47,0,,Crypto,Sydney,Australia
ORD-105085,2023-10-06,CUST-0652,Books,278.67,2,0.0,557.33,0,,Crypto,Houston,USA
ORD-103587,2023-10-06,CUST-0583,Fashion,733.33,3,0.0,2199.99,0,,Crypto,London,UK
ORD-104926,2023-10-06,CUST-0455,Books,570.47,3,0.1,1540.27,0,,Debit Card,Phoenix,USA
ORD-107506,2023-10-06,CUST-0956,Toys,620.42,3,0.15,1582.07,0,,Debit Card,New York,USA
ORD-103490,2023-10-06,CUST-1096,Toys,123.8,1,0.15,105.23,0,,Crypto,Chicago,USA
ORD-106977,2023-10-06,CUST-0436,Toys,586.92,5,0.0,2934.6,0,,PayPal,Toronto,Canada
ORD-107745,2023-10-07,CUST-1402,Fashion,487.47,1,0.0,487.47,0,,Debit Card,London,UK
ORD-106176,2023-10-07,CUST-1217,Fashion,734.56,4,0.1,2644.41,0,,Credit Card,Sydney,Australia
ORD-103682,2023-10-07,CUST-0342,Fashion,261.36,3,0.0,784.08,0,,PayPal,New York,USA
ORD-107719,2023-10-07,CUST-1031,Books,266.15,3,0.0,798.45,0,,Debit Card,Los Angeles,USA
ORD-107903,2023-10-07,CUST-1118,Books,43.0,3,0.05,122.54,0,,Bank Transfer,London,UK
ORD-100911,2023-10-07,CUST-0401,Books,349.06,4,0.15,1186.82,0,,Credit Card,New York,USA
ORD-103771,2023-10-07,CUST-0984,Home,291.25,3,0.0,873.74,1,,Debit Card,London,UK
ORD-102453,2023-10-07,CUST-0290,Books,12.91,2,0.0,25.82,0,,PayPal,Vancouver,Canada
ORD-105249,2023-10-07,CUST-1497,Fashion,81.34,2,0.0,162.68,0,,Credit Card,Sydney,Australia
ORD-107231,2023-10-08,CUST-1318,Beauty,737.89,1,0.2,590.31,0,,Bank Transfer,Vancouver,Canada
ORD-101722,2023-10-08,CUST-0022,Toys,215.26,1,0.0,215.26,0,,Bank Transfer,London,UK
ORD-103328,2023-10-08,CUST-1164,Beauty,666.11,5,0.15,2830.96,0,,Credit Card,Los Angeles,USA
ORD-107142,2023-10-08,CUST-0896,Home,725.45,3,0.0,2176.36,0,,Crypto,Chicago,USA
ORD-101910,2023-10-08,CUST-0795,Beauty,317.53,5,0.1,1428.87,0,,Bank Transfer,Houston,USA
ORD-104558,2023-10-08,CUST-0675,Electronics,574.73,4,0.2,1839.13,0,,Bank Transfer,Houston,USA
ORD-104443,2023-10-08,CUST-1039,Home,669.88,1,0.0,669.88,0,,Bank Transfer,Phoenix,USA
ORD-102439,2023-10-08,CUST-0204,Home,13.05,4,0.0,52.19,0,,PayPal,Houston,USA
ORD-107822,2023-10-08,CUST-1533,Home,390.27,3,0.0,1170.8,0,,PayPal,Manchester,UK
ORD-105365,2023-10-08,CUST-0986,Beauty,541.9,3,0.0,1625.71,0,,Bank Transfer,London,UK
ORD-105173,2023-10-08,CUST-1001,Beauty,627.34,4,0.1,2258.44,0,,Credit Card,London,UK
ORD-105740,2023-10-08,CUST-0237,Toys,94.52,2,0.15,160.68,0,,Bank Transfer,Toronto,Canada
ORD-102645,2023-10-08,CUST-1252,Books,132.8,2,0.05,252.33,0,,PayPal,Manchester,UK
ORD-101177,2023-10-09,CUST-1333,Beauty,548.5,5,0.05,2605.37,0,,Bank Transfer,Chicago,USA
ORD-102832,2023-10-09,CUST-1522,Books,748.35,2,0.2,1197.36,0,,Crypto,Manchester,UK
ORD-103613,2023-10-09,CUST-1096,Toys,500.6,1,0.05,475.57,0,,Bank Transfer,London,UK
ORD-107449,2023-10-09,CUST-1295,Books,481.96,5,0.05,2289.33,0,,PayPal,London,UK
ORD-101044,2023-10-09,CUST-0286,Books,790.09,2,0.2,1264.14,0,,Bank Transfer,Manchester,UK
ORD-101038,2023-10-09,CUST-0763,Toys,394.69,1,0.05,374.95,0,,Bank Transfer,Vancouver,Canada
ORD-105752,2023-10-09,CUST-1019,Books,434.5,3,0.0,1303.49,0,,PayPal,Sydney,Australia
ORD-107256,2023-10-09,CUST-1606,Electronics,114.93,2,0.0,229.86,0,,Credit Card,Sydney,Australia
ORD-107185,2023-10-09,CUST-0770,Fashion,498.58,2,0.0,997.16,0,,PayPal,New York,USA
ORD-100651,2023-10-09,CUST-1112,Home,110.59,5,0.0,552.95,0,,PayPal,London,UK
ORD-103768,2023-10-09,CUST-1340,Electronics,660.24,4,0.0,2640.98,0,,Bank Transfer,Houston,USA
ORD-102774,2023-10-10,CUST-0356,Home,122.13,5,0.0,610.66,0,,Bank Transfer,Chicago,USA
ORD-107683,2023-10-10,CUST-0242,Beauty,582.31,3,0.0,1746.93,0,,Bank Transfer,Los Angeles,USA
ORD-102924,2023-10-10,CUST-0435,Toys,499.71,3,0.0,1499.14,0,,Crypto,Toronto,Canada
ORD-107968,2023-10-10,CUST-1020,Fashion,193.39,2,0.2,309.42,0,,PayPal,Toronto,Canada
ORD-101889,2023-10-10,CUST-0525,Toys,566.5,3,0.05,1614.54,0,,Debit Card,Manchester,UK
ORD-104757,2023-10-10,CUST-0269,Fashion,575.63,2,0.0,1151.27,0,,Credit Card,Toronto,Canada
ORD-104158,2023-10-11,CUST-1924,Fashion,115.74,1,0.0,115.74,0,,PayPal,Los Angeles,USA
ORD-102270,2023-10-11,CUST-0425,Books,234.35,1,0.05,222.64,1,Not as described,Debit Card,Manchester,UK
ORD-103755,2023-10-11,CUST-0909,Fashion,740.2,3,0.1,1998.54,0,,Debit Card,London,UK
ORD-107740,2023-10-11,CUST-1859,Toys,399.68,4,0.0,1598.7,0,,Credit Card,Toronto,Canada
ORD-104698,2023-10-11,CUST-1171,Home,283.43,1,0.2,226.74,0,,PayPal,Manchester,UK
ORD-105476,2023-10-11,CUST-1733,Beauty,721.26,4,0.0,2885.05,1,Wrong size,Bank Transfer,Manchester,UK
ORD-104453,2023-10-11,CUST-1028,Home,784.14,2,0.0,1568.27,0,,Bank Transfer,Los Angeles,USA
ORD-106052,2023-10-11,CUST-0276,Beauty,745.35,1,0.15,633.54,0,,Debit Card,New York,USA
ORD-107352,2023-10-11,CUST-1376,Beauty,687.45,3,0.2,1649.87,0,,Credit Card,Los Angeles,USA
ORD-103516,2023-10-11,CUST-0015,Beauty,42.02,3,0.2,100.85,0,,Debit Card,Houston,USA
ORD-103082,2023-10-11,CUST-0708,Books,31.69,3,0.2,76.06,0,,Debit Card,London,UK
ORD-107922,2023-10-11,CUST-1578,Books,695.96,1,0.15,591.57,0,,Debit Card,London,UK
ORD-107367,2023-10-12,CUST-1889,Toys,411.74,3,0.2,988.18,0,,PayPal,Vancouver,Canada
ORD-101702,2023-10-12,CUST-1098,Beauty,755.46,2,0.15,1284.27,0,,Debit Card,Toronto,Canada
ORD-107891,2023-10-12,CUST-1764,Beauty,510.95,4,0.2,1635.03,0,,Crypto,Toronto,Canada
ORD-103251,2023-10-12,CUST-1186,Books,320.87,1,0.0,320.87,0,,Bank Transfer,Sydney,Australia
ORD-106077,2023-10-12,CUST-1714,Home,274.01,5,0.0,1370.06,1,Not as described,Debit Card,Manchester,UK
ORD-100541,2023-10-12,CUST-1828,Toys,237.7,5,0.0,1188.49,0,,Debit Card,Houston,USA
ORD-102550,2023-10-12,CUST-1299,Electronics,529.56,4,0.0,2118.24,0,,Crypto,Vancouver,Canada
ORD-100814,2023-10-12,CUST-0783,Toys,635.25,1,0.0,635.25,0,,Crypto,Manchester,UK
ORD-104020,2023-10-13,CUST-0733,Electronics,478.29,4,0.2,1530.54,0,,Debit Card,Los Angeles,USA
ORD-102198,2023-10-13,CUST-1704,Books,598.31,1,0.05,568.39,0,,Crypto,Manchester,UK
ORD-107405,2023-10-13,CUST-1497,Toys,722.54,2,0.2,1156.06,0,,Debit Card,Phoenix,USA
ORD-100098,2023-10-13,CUST-0132,Electronics,98.76,3,0.2,237.03,0,,PayPal,Los Angeles,USA
ORD-101544,2023-10-13,CUST-0666,Toys,696.48,3,0.2,1671.55,0,,Credit Card,Toronto,Canada
ORD-106960,2023-10-13,CUST-0566,Toys,532.76,1,0.05,506.12,0,,PayPal,Phoenix,USA
ORD-105555,2023-10-13,CUST-1615,Beauty,285.37,2,0.05,542.2,0,,Bank Transfer,London,UK
ORD-107113,2023-10-13,CUST-0423,Electronics,127.77,5,0.2,511.08,1,,PayPal,Los Angeles,USA
ORD-105274,2023-10-13,CUST-1726,Fashion,692.67,3,0.0,2078.02,1,,Credit Card,Sydney,Australia
ORD-106993,2023-10-13,CUST-0691,Books,471.37,3,0.0,1414.12,0,,PayPal,Sydney,Australia
ORD-105915,2023-10-13,CUST-0659,Books,183.83,3,0.15,468.76,0,,Bank Transfer,Vancouver,Canada
ORD-102081,2023-10-13,CUST-1903,Fashion,718.16,5,0.0,3590.82,0,,Credit Card,Manchester,UK
ORD-106790,2023-10-13,CUST-1942,Home,309.33,5,0.0,1546.63,0,,Debit Card,Chicago,USA
ORD-105068,2023-10-13,CUST-1819,Toys,766.77,3,0.0,2300.32,0,,Crypto,London,UK
ORD-106921,2023-10-13,CUST-0853,Home,795.16,2,0.0,1590.32,0,,PayPal,Phoenix,USA
ORD-103327,2023-10-13,CUST-1550,Beauty,532.25,1,0.0,532.25,1,Changed mind,Bank Transfer,Manchester,UK
ORD-107617,2023-10-13,CUST-1567,Toys,109.4,5,0.0,547.0,0,,PayPal,New York,USA
ORD-106608,2023-10-14,CUST-1894,Books,475.77,5,0.1,2140.97,0,,Crypto,Sydney,Australia
ORD-101208,2023-10-14,CUST-0493,Electronics,638.82,4,0.0,2555.29,0,,Crypto,Vancouver,Canada
ORD-107319,2023-10-14,CUST-0909,Electronics,757.0,1,0.15,643.45,0,,PayPal,Sydney,Australia
ORD-105313,2023-10-14,CUST-0315,Electronics,252.18,3,0.0,756.53,0,,Credit Card,Houston,USA
ORD-103687,2023-10-14,CUST-0470,Fashion,785.45,4,0.15,2670.53,0,,Credit Card,Toronto,Canada
ORD-107805,2023-10-14,CUST-1920,Books,326.15,4,0.1,1174.14,0,,Bank Transfer,Houston,USA
ORD-102667,2023-10-14,CUST-0543,Beauty,547.31,3,0.05,1559.83,0,,Credit Card,Chicago,USA
ORD-100010,2023-10-14,CUST-0820,Electronics,473.85,4,0.0,1895.38,0,,Credit Card,Vancouver,Canada
ORD-102565,2023-10-14,CUST-1791,Books,450.89,1,0.0,450.89,0,,Bank Transfer,Chicago,USA
ORD-102487,2023-10-14,CUST-1502,Beauty,650.87,4,0.0,2603.5,1,,Bank Transfer,Phoenix,USA
ORD-100661,2023-10-14,CUST-1753,Home,404.28,4,0.05,1536.28,0,,Debit Card,Vancouver,Canada
ORD-103218,2023-10-14,CUST-1741,Beauty,153.67,1,0.05,145.98,0,,Debit Card,New York,USA
ORD-103148,2023-10-14,CUST-1620,Home,206.61,1,0.05,196.28,0,,Credit Card,Phoenix,USA
ORD-103744,2023-10-15,CUST-1784,Electronics,643.21,1,0.2,514.57,0,,PayPal,Sydney,Australia
ORD-100605,2023-10-15,CUST-0550,Electronics,557.47,5,0.2,2229.89,0,,Crypto,Sydney,Australia
ORD-107858,2023-10-15,CUST-1365,Electronics,292.5,5,0.15,1243.14,0,,Credit Card,Manchester,UK
ORD-100281,2023-10-15,CUST-0352,Books,700.73,3,0.0,2102.2,0,,Credit Card,Toronto,Canada
ORD-102742,2023-10-15,CUST-0469,Toys,251.24,2,0.1,452.24,0,,PayPal,Los Angeles,USA
ORD-102623,2023-10-15,CUST-0233,Electronics,595.82,4,0.0,2383.28,0,,Bank Transfer,London,UK
ORD-102824,2023-10-16,CUST-0387,Books,531.89,2,0.05,1010.59,0,,Crypto,Toronto,Canada
ORD-107100,2023-10-16,CUST-0484,Home,586.98,5,0.0,2934.89,0,,Credit Card,New York,USA
ORD-101764,2023-10-16,CUST-1979,Electronics,482.36,3,0.0,1447.08,0,,PayPal,New York,USA
ORD-103420,2023-10-16,CUST-1622,Fashion,797.13,4,0.05,3029.09,0,,Credit Card,London,UK
ORD-100203,2023-10-16,CUST-1119,Books,307.03,4,0.15,1043.91,0,,Crypto,Los Angeles,USA
ORD-102672,2023-10-16,CUST-1427,Beauty,296.06,4,0.2,947.39,0,,Debit Card,Phoenix,USA
ORD-103261,2023-10-17,CUST-0135,Fashion,573.31,4,0.1,2063.93,0,,Crypto,Los Angeles,USA
ORD-100182,2023-10-17,CUST-0528,Toys,391.05,5,0.2,1564.2,0,,Debit Card,London,UK
ORD-101043,2023-10-17,CUST-0895,Electronics,182.93,5,0.15,777.44,1,Defective,Debit Card,London,UK
ORD-105223,2023-10-17,CUST-0598,Electronics,144.57,5,0.0,722.85,0,,Bank Transfer,Chicago,USA
ORD-102076,2023-10-17,CUST-1699,Beauty,486.68,1,0.0,486.68,0,,Credit Card,New York,USA
ORD-106497,2023-10-17,CUST-1676,Toys,142.47,5,0.2,569.88,0,,Bank Transfer,Toronto,Canada
ORD-100847,2023-10-17,CUST-1819,Beauty,228.32,1,0.05,216.91,0,,Bank Transfer,Toronto,Canada
ORD-105811,2023-10-17,CUST-1351,Electronics,648.84,4,0.1,2335.82,1,Not as described,PayPal,Los Angeles,USA
ORD-104901,2023-10-17,CUST-0985,Books,705.88,5,0.05,3352.91,0,,Crypto,Houston,USA
ORD-101900,2023-10-17,CUST-1698,Fashion,258.27,5,0.0,1291.35,0,,Debit Card,Chicago,USA
ORD-104513,2023-10-17,CUST-1876,Electronics,643.12,3,0.0,1929.37,0,,PayPal,Sydney,Australia
ORD-107588,2023-10-17,CUST-1084,Electronics,322.7,3,0.0,968.09,0,,Debit Card,Chicago,USA
ORD-104282,2023-10-17,CUST-0137,Books,423.25,5,0.1,1904.6,0,,Debit Card,Houston,USA
ORD-103820,2023-10-18,CUST-0138,Books,626.54,1,0.0,626.54,0,,PayPal,London,UK
ORD-106760,2023-10-18,CUST-1672,Toys,244.1,2,0.1,439.39,0,,Debit Card,Phoenix,USA
ORD-102784,2023-10-18,CUST-1032,Fashion,585.45,2,0.15,995.26,0,,Credit Card,Manchester,UK
ORD-104307,2023-10-18,CUST-0621,Home,53.21,2,0.1,95.77,0,,Credit Card,Vancouver,Canada
ORD-100599,2023-10-18,CUST-0471,Electronics,622.66,3,0.0,1867.97,0,,Crypto,New York,USA
ORD-100438,2023-10-18,CUST-1437,Toys,130.79,1,0.0,130.79,0,,Bank Transfer,London,UK
ORD-101213,2023-10-18,CUST-1253,Home,20.92,5,0.0,104.61,0,,Crypto,New York,USA
ORD-107015,2023-10-18,CUST-0779,Beauty,284.59,1,0.0,284.59,0,,Bank Transfer,Los Angeles,USA
ORD-105591,2023-10-18,CUST-1610,Fashion,410.35,4,0.0,1641.4,0,,Crypto,Toronto,Canada
ORD-103248,2023-10-18,CUST-1890,Toys,215.24,4,0.15,731.82,0,,PayPal,London,UK
ORD-102401,2023-10-18,CUST-1744,Toys,665.08,5,0.1,2992.84,0,,Bank Transfer,Phoenix,USA
ORD-106875,2023-10-18,CUST-0619,Toys,485.76,2,0.15,825.79,0,,Debit Card,New York,USA
ORD-101796,2023-10-18,CUST-0142,Electronics,422.23,3,0.1,1140.03,0,,Bank Transfer,Vancouver,Canada
ORD-101574,2023-10-18,CUST-0100,Books,573.7,4,0.0,2294.81,0,,Debit Card,Manchester,UK
ORD-101329,2023-10-18,CUST-1560,Beauty,249.01,1,0.2,199.21,0,,Crypto,Los Angeles,USA
ORD-105364,2023-10-18,CUST-0885,Fashion,76.69,3,0.05,218.55,0,,PayPal,Phoenix,USA
ORD-107407,2023-10-18,CUST-0576,Fashion,547.62,1,0.0,547.62,0,,Crypto,Manchester,UK
ORD-107541,2023-10-19,CUST-1958,Beauty,323.55,1,0.0,323.55,0,,Bank Transfer,Houston,USA
ORD-101096,2023-10-19,CUST-1702,Home,358.47,4,0.0,1433.89,0,,Debit Card,Los Angeles,USA
ORD-103208,2023-10-19,CUST-1486,Electronics,432.09,4,0.15,1469.11,0,,Bank Transfer,Toronto,Canada
ORD-104633,2023-10-19,CUST-1890,Books,398.5,4,0.15,1354.91,0,,Credit Card,Chicago,USA
ORD-103653,2023-10-19,CUST-1348,Electronics,261.13,1,0.0,261.13,0,,Crypto,London,UK
ORD-100387,2023-10-19,CUST-1391,Toys,331.62,1,0.0,331.62,0,,Debit Card,Manchester,UK
ORD-104758,2023-10-19,CUST-0452,Toys,644.13,1,0.0,644.13,0,,Credit Card,Sydney,Australia
ORD-103534,2023-10-19,CUST-1863,Electronics,64.93,1,0.0,64.93,0,,PayPal,Sydney,Australia
ORD-107447,2023-10-19,CUST-0107,Electronics,515.65,5,0.0,2578.27,0,,Bank Transfer,Houston,USA
ORD-102114,2023-10-19,CUST-1015,Beauty,553.44,5,0.0,2767.21,0,,Bank Transfer,New York,USA
ORD-103255,2023-10-19,CUST-1535,Fashion,277.29,1,0.0,277.29,0,,Crypto,New York,USA
ORD-103478,2023-10-19,CUST-1681,Toys,548.38,1,0.0,548.38,0,,Credit Card,Manchester,UK
ORD-102036,2023-10-20,CUST-0144,Beauty,41.81,4,0.2,133.8,0,,PayPal,Sydney,Australia
ORD-101357,2023-10-20,CUST-1217,Toys,546.37,4,0.15,1857.67,0,,Debit Card,Toronto,Canada
ORD-107932,2023-10-20,CUST-0723,Books,363.68,2,0.15,618.26,0,,Credit Card,Phoenix,USA
ORD-106627,2023-10-20,CUST-0834,Fashion,184.82,4,0.1,665.34,0,,Debit Card,Chicago,USA
ORD-102803,2023-10-20,CUST-1542,Electronics,344.0,5,0.2,1376.0,1,Wrong size,Credit Card,London,UK
ORD-105922,2023-10-20,CUST-1518,Electronics,331.2,4,0.05,1258.57,0,,PayPal,London,UK
ORD-101597,2023-10-20,CUST-1324,Fashion,581.64,2,0.0,1163.28,0,,Credit Card,Vancouver,Canada
ORD-106152,2023-10-20,CUST-0179,Fashion,111.55,2,0.2,178.48,0,,Crypto,Houston,USA
ORD-107875,2023-10-20,CUST-1887,Home,272.42,4,0.05,1035.19,0,,Crypto,Los Angeles,USA
ORD-100810,2023-10-20,CUST-0698,Toys,126.19,4,0.1,454.29,0,,Debit Card,Phoenix,USA
ORD-102883,2023-10-20,CUST-1098,Toys,590.01,4,0.2,1888.05,0,,Bank Transfer,Chicago,USA
ORD-103419,2023-10-21,CUST-0516,Beauty,90.89,1,0.15,77.25,0,,PayPal,Los Angeles,USA
ORD-103902,2023-10-21,CUST-1403,Electronics,370.15,2,0.1,666.27,0,,PayPal,London,UK
ORD-102037,2023-10-21,CUST-0912,Electronics,521.3,4,0.0,2085.22,0,,Bank Transfer,Los Angeles,USA
ORD-106805,2023-10-21,CUST-1691,Electronics,10.76,3,0.15,27.43,0,,Crypto,Toronto,Canada
ORD-105360,2023-10-21,CUST-0935,Toys,329.84,2,0.1,593.71,1,Not as described,Debit Card,Vancouver,Canada
ORD-105628,2023-10-21,CUST-1161,Books,271.53,3,0.15,692.4,0,,PayPal,London,UK
ORD-102083,2023-10-21,CUST-1309,Home,675.72,4,0.0,2702.9,0,,Bank Transfer,Vancouver,Canada
ORD-103813,2023-10-21,CUST-1206,Beauty,732.23,5,0.0,3661.14,0,,PayPal,Sydney,Australia
ORD-100767,2023-10-21,CUST-1070,Home,333.32,1,0.15,283.32,0,,Credit Card,New York,USA
ORD-104387,2023-10-21,CUST-0254,Toys,781.53,3,0.15,1992.91,0,,Debit Card,London,UK
ORD-105751,2023-10-21,CUST-1092,Home,534.26,5,0.2,2137.04,0,,PayPal,Sydney,Australia
ORD-104622,2023-10-21,CUST-1696,Home,181.14,4,0.05,688.33,0,,Crypto,Sydney,Australia
ORD-107363,2023-10-21,CUST-1448,Home,112.81,1,0.0,112.81,0,,Crypto,Chicago,USA
ORD-102950,2023-10-22,CUST-0758,Fashion,75.54,5,0.0,377.71,0,,Debit Card,London,UK
ORD-107038,2023-10-22,CUST-0028,Toys,586.75,1,0.2,469.4,0,,Credit Card,Manchester,UK
ORD-107687,2023-10-22,CUST-0619,Home,32.89,1,0.1,29.6,0,,Bank Transfer,New York,USA
ORD-105570,2023-10-22,CUST-1841,Fashion,377.72,1,0.0,377.72,0,,Bank Transfer,London,UK
ORD-106170,2023-10-22,CUST-1312,Electronics,172.91,4,0.15,587.9,1,Not as described,PayPal,London,UK
ORD-103380,2023-10-22,CUST-1322,Fashion,551.09,3,0.05,1570.59,0,,Bank Transfer,Los Angeles,USA
ORD-101356,2023-10-22,CUST-0295,Beauty,268.84,2,0.1,483.92,0,,Crypto,Sydney,Australia
ORD-104591,2023-10-22,CUST-1352,Books,303.48,4,0.0,1213.9,0,,Crypto,New York,USA
ORD-106164,2023-10-22,CUST-0128,Beauty,69.61,1,0.0,69.61,0,,Credit Card,New York,USA
ORD-106664,2023-10-23,CUST-0508,Beauty,68.81,5,0.0,344.05,0,,Crypto,New York,USA
ORD-104560,2023-10-23,CUST-1216,Beauty,408.27,5,0.2,1633.09,0,,Credit Card,Houston,USA
ORD-105046,2023-10-23,CUST-0996,Toys,437.46,4,0.15,1487.35,1,Changed mind,Credit Card,Sydney,Australia
ORD-100977,2023-10-23,CUST-1153,Beauty,744.26,1,0.1,669.83,0,,PayPal,Toronto,Canada
ORD-105117,2023-10-23,CUST-0437,Toys,637.01,2,0.2,1019.22,0,,Bank Transfer,Phoenix,USA
ORD-100773,2023-10-23,CUST-1680,Beauty,84.27,1,0.0,84.27,0,,Credit Card,Toronto,Canada
ORD-103655,2023-10-23,CUST-1867,Electronics,365.96,1,0.1,329.36,0,,Bank Transfer,Houston,USA
ORD-104897,2023-10-23,CUST-1936,Fashion,766.65,1,0.2,613.32,0,,Crypto,Phoenix,USA
ORD-105613,2023-10-23,CUST-1792,Home,11.47,1,0.15,9.75,0,,PayPal,Houston,USA
ORD-100069,2023-10-23,CUST-1525,Fashion,234.27,5,0.0,1171.33,0,,Crypto,Phoenix,USA
ORD-101649,2023-10-23,CUST-1339,Fashion,569.05,5,0.0,2845.27,0,,PayPal,Sydney,Australia
ORD-101640,2023-10-24,CUST-0711,Toys,618.69,2,0.05,1175.51,0,,Debit Card,Houston,USA
ORD-101811,2023-10-24,CUST-0748,Books,152.06,3,0.0,456.19,0,,PayPal,Houston,USA
ORD-104947,2023-10-24,CUST-0729,Fashion,181.83,1,0.0,181.83,0,,Crypto,Chicago,USA
ORD-107147,2023-10-24,CUST-0037,Beauty,429.57,3,0.2,1030.96,0,,Debit Card,Toronto,Canada
ORD-106565,2023-10-24,CUST-1145,Books,709.23,4,0.2,2269.53,0,,Debit Card,Los Angeles,USA
ORD-104811,2023-10-24,CUST-0187,Home,507.47,2,0.0,1014.93,0,,Debit Card,Chicago,USA
ORD-104378,2023-10-24,CUST-1043,Electronics,636.44,1,0.15,540.98,0,,Credit Card,Chicago,USA
ORD-105765,2023-10-24,CUST-0541,Electronics,750.08,1,0.2,600.06,0,,Bank Transfer,Vancouver,Canada
ORD-106672,2023-10-24,CUST-1029,Beauty,691.56,5,0.0,3457.78,0,,Credit Card,Los Angeles,USA
ORD-104056,2023-10-25,CUST-0932,Toys,168.41,3,0.05,479.97,0,,Crypto,Phoenix,USA
ORD-104165,2023-10-25,CUST-0664,Fashion,486.56,5,0.0,2432.82,0,,Credit Card,New York,USA
ORD-103684,2023-10-25,CUST-1208,Home,124.85,5,0.15,530.59,0,,Credit Card,Vancouver,Canada
ORD-107394,2023-10-25,CUST-1048,Books,60.55,1,0.2,48.44,0,,Crypto,Los Angeles,USA
ORD-106693,2023-10-25,CUST-0014,Home,236.41,2,0.15,401.89,0,,PayPal,New York,USA
ORD-102614,2023-10-25,CUST-0487,Beauty,761.57,4,0.15,2589.35,0,,Crypto,Phoenix,USA
ORD-104617,2023-10-25,CUST-0950,Home,443.36,4,0.0,1773.45,0,,Credit Card,Sydney,Australia
ORD-104502,2023-10-25,CUST-1869,Beauty,36.02,3,0.15,91.84,0,,Credit Card,London,UK
ORD-102627,2023-10-25,CUST-1420,Home,312.31,5,0.0,1561.54,0,,Credit Card,Sydney,Australia
ORD-104684,2023-10-26,CUST-1136,Fashion,593.94,5,0.05,2821.2,0,,Debit Card,Chicago,USA
ORD-107312,2023-10-26,CUST-1368,Fashion,517.3,5,0.2,2069.18,0,,Bank Transfer,Toronto,Canada
ORD-105348,2023-10-26,CUST-0226,Fashion,354.62,2,0.05,673.78,0,,PayPal,Phoenix,USA
ORD-106039,2023-10-26,CUST-0682,Beauty,664.62,2,0.1,1196.31,0,,Credit Card,Houston,USA
ORD-104514,2023-10-26,CUST-0117,Books,489.41,3,0.1,1321.41,0,,PayPal,London,UK
ORD-103134,2023-10-26,CUST-1625,Home,505.97,2,0.0,1011.94,0,,PayPal,Houston,USA
ORD-104492,2023-10-26,CUST-0281,Books,397.41,1,0.0,397.41,0,,Debit Card,Vancouver,Canada
ORD-103142,2023-10-26,CUST-1353,Home,85.7,3,0.15,218.54,0,,PayPal,Los Angeles,USA
ORD-106079,2023-10-26,CUST-1959,Books,263.49,1,0.15,223.97,0,,Debit Card,Vancouver,Canada
ORD-103944,2023-10-26,CUST-1611,Home,743.44,5,0.0,3717.18,0,,Crypto,Chicago,USA
ORD-102044,2023-10-27,CUST-1709,Books,724.96,3,0.1,1957.4,0,,Bank Transfer,Sydney,Australia
ORD-102508,2023-10-27,CUST-1515,Toys,418.91,5,0.15,1780.36,0,,Credit Card,Chicago,USA
ORD-102775,2023-10-27,CUST-0022,Electronics,784.22,1,0.2,627.38,0,,Credit Card,Los Angeles,USA
ORD-106198,2023-10-27,CUST-0611,Beauty,144.29,1,0.0,144.29,0,,PayPal,Manchester,UK
ORD-103450,2023-10-27,CUST-0145,Books,90.46,1,0.2,72.36,0,,PayPal,Phoenix,USA
ORD-100386,2023-10-27,CUST-1026,Toys,635.81,4,0.05,2416.08,0,,Bank Transfer,Manchester,UK
ORD-104306,2023-10-27,CUST-1266,Beauty,266.52,4,0.2,852.87,0,,Bank Transfer,Houston,USA
