date,year,month,quarter,region,category,product_name,salesperson_id,channel,quantity,unit_price,revenue,profit_margin,profit
2023-08-30,2023,8,Q3,Central,Electronics,Wireless Earbuds,SP_017,Direct Sales,8,386.34,3090.69,0.319,985.93
2023-08-31,2023,8,Q3,South,Food & Beverage,Protein Powder,SP_010,Direct Sales,6,38.42,230.49,0.257,59.24
2023-08-31,2023,8,Q3,North,Food & Beverage,Energy Bars,SP_019,Direct Sales,14,33.91,474.69,0.361,171.36
2023-08-31,2023,8,Q3,East,Sports,Dumbbell Set,SP_009,Direct Sales,4,48.79,195.14,0.167,32.59
2023-08-31,2023,8,Q3,North,Home & Garden,Robot Vacuum,SP_011,Partner,21,123.34,2590.18,0.409,1059.38
2023-09-01,2023,9,Q3,North,Clothing,Running Shoes,SP_020,Direct Sales,9,63.16,568.41,0.534,303.53
2023-09-01,2023,9,Q3,South,Food & Beverage,Coffee Blend,SP_029,Direct Sales,2,27.37,54.73,0.307,16.8
2023-09-01,2023,9,Q3,East,Clothing,Denim Jeans,SP_024,Retail Store,4,69.21,276.85,0.433,119.88
2023-09-01,2023,9,Q3,West,Electronics,Tablet,SP_030,Partner,3,467.67,1403.0,0.495,694.49
2023-09-02,2023,9,Q3,West,Sports,Yoga Mat,SP_024,Partner,8,61.26,490.07,0.251,123.01
2023-09-02,2023,9,Q3,East,Clothing,Winter Jacket,SP_015,Direct Sales,12,66.97,803.64,0.194,155.91
2023-09-03,2023,9,Q3,East,Clothing,Denim Jeans,SP_005,Online,7,56.75,397.24,0.528,209.74
2023-09-03,2023,9,Q3,West,Food & Beverage,Energy Bars,SP_015,Online,14,35.59,498.33,0.177,88.2
2023-09-03,2023,9,Q3,North,Clothing,T-Shirt Pack,SP_025,Online,18,56.61,1018.95,0.34,346.44
2023-09-04,2023,9,Q3,North,Electronics,Smart Watch,SP_022,Retail Store,14,386.92,5416.81,0.466,2524.23
2023-09-04,2023,9,Q3,North,Food & Beverage,Energy Bars,SP_025,Online,17,25.03,425.48,0.404,171.89
2023-09-04,2023,9,Q3,Central,Food & Beverage,Coffee Blend,SP_027,Retail Store,7,38.39,268.76,0.523,140.56
2023-09-04,2023,9,Q3,North,Home & Garden,Robot Vacuum,SP_027,Direct Sales,12,128.22,1538.64,0.463,712.39
2023-09-04,2023,9,Q3,East,Electronics,Wireless Earbuds,SP_016,Partner,4,534.51,2138.04,0.485,1036.95
2023-09-04,2023,9,Q3,Central,Sports,Swim Goggles,SP_030,Online,11,65.19,717.11,0.277,198.64
2023-09-05,2023,9,Q3,North,Electronics,Laptop Pro,SP_008,Direct Sales,4,449.56,1798.26,0.191,343.47
2023-09-05,2023,9,Q3,Central,Food & Beverage,Organic Tea,SP_020,Online,11,37.83,416.1,0.366,152.29
2023-09-05,2023,9,Q3,North,Clothing,Running Shoes,SP_012,Direct Sales,17,55.31,940.24,0.25,235.06
2023-09-05,2023,9,Q3,North,Clothing,T-Shirt Pack,SP_024,Retail Store,14,82.22,1151.1,0.513,590.51
2023-09-05,2023,9,Q3,Central,Electronics,Wireless Earbuds,SP_017,Retail Store,14,386.9,5416.58,0.545,2952.04
2023-09-05,2023,9,Q3,North,Sports,Yoga Mat,SP_010,Direct Sales,5,47.99,239.93,0.355,85.18
2023-09-06,2023,9,Q3,North,Food & Beverage,Protein Powder,SP_004,Retail Store,2,38.96,77.93,0.278,21.66
2023-09-06,2023,9,Q3,North,Food & Beverage,Organic Tea,SP_020,Retail Store,1,38.82,38.82,0.331,12.85
2023-09-06,2023,9,Q3,East,Sports,Yoga Mat,SP_022,Online,3,59.95,179.85,0.508,91.36
2023-09-06,2023,9,Q3,West,Home & Garden,Garden Kit,SP_021,Online,1,125.78,125.78,0.335,42.14
2023-09-06,2023,9,Q3,Central,Sports,Bike Helmet,SP_004,Retail Store,14,54.06,756.9,0.189,143.05
2023-09-06,2023,9,Q3,East,Clothing,Running Shoes,SP_002,Partner,1,71.35,71.35,0.357,25.47
2023-09-06,2023,9,Q3,Central,Sports,Bike Helmet,SP_026,Direct Sales,12,67.23,806.77,0.458,369.5
2023-09-06,2023,9,Q3,Central,Sports,Bike Helmet,SP_005,Direct Sales,10,61.04,610.38,0.379,231.33
2023-09-07,2023,9,Q3,East,Home & Garden,Air Purifier,SP_009,Direct Sales,14,153.55,2149.7,0.263,565.37
2023-09-07,2023,9,Q3,South,Food & Beverage,Coffee Blend,SP_016,Retail Store,5,35.13,175.67,0.411,72.2
2023-09-07,2023,9,Q3,South,Food & Beverage,Organic Tea,SP_012,Retail Store,17,34.8,591.52,0.521,308.18
2023-09-07,2023,9,Q3,Central,Food & Beverage,Coffee Blend,SP_021,Retail Store,3,32.42,97.27,0.32,31.13
2023-09-07,2023,9,Q3,West,Electronics,Laptop Pro,SP_015,Retail Store,7,383.95,2687.66,0.53,1424.46
2023-09-07,2023,9,Q3,Central,Electronics,Tablet,SP_005,Online,7,363.16,2542.13,0.427,1085.49
2023-09-07,2023,9,Q3,South,Clothing,Running Shoes,SP_005,Direct Sales,19,56.78,1078.89,0.208,224.41
2023-09-07,2023,9,Q3,West,Electronics,Wireless Earbuds,SP_029,Direct Sales,3,392.52,1177.56,0.495,582.89
2023-09-07,2023,9,Q3,North,Clothing,Denim Jeans,SP_004,Online,7,81.59,571.11,0.271,154.77
2023-09-08,2023,9,Q3,South,Electronics,Wireless Earbuds,SP_016,Direct Sales,2,436.3,872.6,0.204,178.01
2023-09-08,2023,9,Q3,Central,Food & Beverage,Coffee Blend,SP_008,Online,4,26.26,105.04,0.309,32.46
2023-09-08,2023,9,Q3,North,Food & Beverage,Organic Tea,SP_012,Partner,6,31.34,188.04,0.158,29.71
2023-09-09,2023,9,Q3,West,Sports,Dumbbell Set,SP_004,Online,15,61.45,921.68,0.326,300.47
2023-09-09,2023,9,Q3,Central,Electronics,Smart Watch,SP_014,Retail Store,5,485.44,2427.22,0.273,662.63
2023-09-09,2023,9,Q3,North,Food & Beverage,Organic Tea,SP_012,Partner,4,29.21,116.83,0.21,24.53
2023-09-09,2023,9,Q3,East,Food & Beverage,Protein Powder,SP_010,Direct Sales,13,38.3,497.95,0.327,162.83
2023-09-09,2023,9,Q3,Central,Clothing,Running Shoes,SP_011,Partner,18,63.63,1145.31,0.494,565.78
2023-09-09,2023,9,Q3,Central,Food & Beverage,Organic Tea,SP_015,Online,9,32.8,295.2,0.503,148.49
2023-09-09,2023,9,Q3,South,Clothing,Winter Jacket,SP_002,Online,11,57.12,628.36,0.38,238.78
2023-09-10,2023,9,Q3,West,Food & Beverage,Coffee Blend,SP_002,Online,18,32.31,581.52,0.271,157.59
2023-09-10,2023,9,Q3,South,Home & Garden,Air Purifier,SP_016,Retail Store,13,104.74,1361.64,0.548,746.18
2023-09-10,2023,9,Q3,North,Clothing,Winter Jacket,SP_002,Direct Sales,3,58.34,175.02,0.515,90.14
2023-09-10,2023,9,Q3,Central,Clothing,Denim Jeans,SP_006,Online,1,75.54,75.54,0.357,26.97
2023-09-10,2023,9,Q3,West,Food & Beverage,Organic Tea,SP_010,Retail Store,16,37.44,599.02,0.343,205.46
2023-09-10,2023,9,Q3,North,Clothing,Running Shoes,SP_020,Partner,8,69.79,558.3,0.213,118.92
2023-09-11,2023,9,Q3,Central,Clothing,T-Shirt Pack,SP_014,Partner,4,82.29,329.17,0.15,49.38
2023-09-12,2023,9,Q3,Central,Sports,Yoga Mat,SP_027,Online,12,65.04,780.48,0.275,214.63
2023-09-12,2023,9,Q3,North,Electronics,Laptop Pro,SP_003,Online,19,474.3,9011.75,0.227,2045.67
2023-09-12,2023,9,Q3,West,Food & Beverage,Energy Bars,SP_021,Retail Store,6,33.52,201.13,0.152,30.57
2023-09-13,2023,9,Q3,South,Food & Beverage,Organic Tea,SP_011,Direct Sales,12,38.76,465.1,0.351,163.25
2023-09-13,2023,9,Q3,Central,Food & Beverage,Energy Bars,SP_013,Retail Store,5,32.27,161.33,0.515,83.08
2023-09-13,2023,9,Q3,North,Clothing,T-Shirt Pack,SP_021,Retail Store,18,52.99,953.85,0.337,321.45
2023-09-13,2023,9,Q3,North,Home & Garden,Robot Vacuum,SP_022,Online,14,134.03,1876.37,0.398,746.8
2023-09-14,2023,9,Q3,Central,Clothing,Running Shoes,SP_013,Online,1,59.81,59.81,0.197,11.78
2023-09-14,2023,9,Q3,South,Home & Garden,Air Purifier,SP_021,Retail Store,13,137.05,1781.69,0.258,459.68
2023-09-14,2023,9,Q3,East,Home & Garden,Garden Kit,SP_028,Partner,10,122.52,1225.18,0.362,443.52
2023-09-14,2023,9,Q3,North,Clothing,T-Shirt Pack,SP_016,Retail Store,7,65.93,461.49,0.382,176.29
2023-09-15,2023,9,Q3,Central,Clothing,Winter Jacket,SP_012,Retail Store,5,66.82,334.1,0.158,52.79
2023-09-15,2023,9,Q3,Central,Clothing,Winter Jacket,SP_003,Partner,1,60.98,60.98,0.412,25.12
2023-09-15,2023,9,Q3,Central,Sports,Yoga Mat,SP_003,Online,13,57.73,750.45,0.443,332.45
2023-09-15,2023,9,Q3,Central,Home & Garden,Coffee Maker,SP_022,Online,9,119.42,1074.74,0.321,344.99
2023-09-15,2023,9,Q3,South,Clothing,Denim Jeans,SP_006,Online,4,57.04,228.18,0.478,109.07
2023-09-16,2023,9,Q3,Central,Food & Beverage,Protein Powder,SP_020,Online,13,27.56,358.25,0.313,112.13
2023-09-16,2023,9,Q3,South,Home & Garden,Garden Kit,SP_024,Partner,4,144.04,576.14,0.397,228.73
2023-09-16,2023,9,Q3,East,Food & Beverage,Coffee Blend,SP_012,Retail Store,1,29.68,29.68,0.252,7.48
2023-09-16,2023,9,Q3,South,Clothing,T-Shirt Pack,SP_027,Direct Sales,9,68.23,614.03,0.399,245.0
2023-09-17,2023,9,Q3,East,Electronics,Tablet,SP_023,Direct Sales,16,483.12,7729.9,0.217,1677.39
2023-09-17,2023,9,Q3,East,Sports,Yoga Mat,SP_008,Partner,8,44.12,352.97,0.329,116.13
2023-09-17,2023,9,Q3,North,Food & Beverage,Coffee Blend,SP_013,Online,12,28.89,346.72,0.407,141.12
2023-09-17,2023,9,Q3,North,Electronics,Smart Watch,SP_026,Direct Sales,16,477.93,7646.91,0.31,2370.54
2023-09-18,2023,9,Q3,North,Home & Garden,Garden Kit,SP_024,Partner,12,101.42,1217.02,0.297,361.45
2023-09-18,2023,9,Q3,Central,Home & Garden,Coffee Maker,SP_019,Direct Sales,18,143.54,2583.69,0.393,1015.39
2023-09-18,2023,9,Q3,Central,Home & Garden,Coffee Maker,SP_026,Online,14,121.85,1705.87,0.524,893.88
2023-09-18,2023,9,Q3,West,Sports,Swim Goggles,SP_019,Partner,6,56.66,339.93,0.437,148.55
2023-09-19,2023,9,Q3,North,Home & Garden,Coffee Maker,SP_020,Online,6,137.23,823.38,0.241,198.43
2023-09-19,2023,9,Q3,South,Clothing,Winter Jacket,SP_030,Partner,13,65.45,850.91,0.435,370.15
2023-09-19,2023,9,Q3,West,Sports,Bike Helmet,SP_022,Online,14,67.35,942.86,0.339,319.63
2023-09-19,2023,9,Q3,East,Clothing,Winter Jacket,SP_011,Partner,17,64.23,1091.85,0.283,308.99
2023-09-19,2023,9,Q3,Central,Sports,Bike Helmet,SP_009,Online,9,54.61,491.48,0.336,165.14
2023-09-19,2023,9,Q3,Central,Sports,Yoga Mat,SP_005,Online,12,66.0,791.96,0.26,205.91
2023-09-19,2023,9,Q3,East,Clothing,T-Shirt Pack,SP_002,Direct Sales,18,58.76,1057.68,0.474,501.34
2023-09-19,2023,9,Q3,East,Clothing,Winter Jacket,SP_027,Retail Store,15,76.52,1147.86,0.438,502.76
2023-09-19,2023,9,Q3,South,Clothing,T-Shirt Pack,SP_029,Retail Store,15,68.56,1028.41,0.164,168.66
2023-09-20,2023,9,Q3,West,Sports,Dumbbell Set,SP_025,Direct Sales,2,59.84,119.68,0.228,27.29
2023-09-20,2023,9,Q3,Central,Sports,Swim Goggles,SP_004,Direct Sales,8,45.22,361.76,0.415,150.13
2023-09-20,2023,9,Q3,North,Sports,Yoga Mat,SP_007,Direct Sales,5,68.79,343.95,0.193,66.38
2023-09-20,2023,9,Q3,North,Electronics,Smart Watch,SP_002,Direct Sales,7,518.57,3630.02,0.428,1553.65
2023-09-20,2023,9,Q3,East,Food & Beverage,Organic Tea,SP_003,Retail Store,6,33.72,202.33,0.22,44.51
2023-09-20,2023,9,Q3,North,Food & Beverage,Energy Bars,SP_006,Partner,12,25.15,301.75,0.172,51.9
2023-09-20,2023,9,Q3,East,Food & Beverage,Protein Powder,SP_019,Retail Store,2,38.69,77.38,0.333,25.77
2023-09-20,2023,9,Q3,North,Clothing,Running Shoes,SP_016,Direct Sales,7,75.91,531.34,0.489,259.83
2023-09-20,2023,9,Q3,South,Electronics,Smart Watch,SP_028,Partner,19,396.63,7536.02,0.192,1446.92
2023-09-20,2023,9,Q3,East,Sports,Bike Helmet,SP_018,Partner,13,52.7,685.05,0.465,318.55
2023-09-20,2023,9,Q3,Central,Sports,Swim Goggles,SP_030,Partner,13,50.94,662.2,0.457,302.63
2023-09-21,2023,9,Q3,North,Food & Beverage,Organic Tea,SP_009,Retail Store,3,31.25,93.74,0.244,22.87
2023-09-21,2023,9,Q3,Central,Clothing,Winter Jacket,SP_018,Online,19,67.0,1272.99,0.236,300.43
2023-09-21,2023,9,Q3,West,Food & Beverage,Organic Tea,SP_026,Online,12,32.79,393.52,0.15,59.03
2023-09-21,2023,9,Q3,West,Sports,Bike Helmet,SP_022,Direct Sales,13,56.77,738.07,0.534,394.13
2023-09-21,2023,9,Q3,Central,Sports,Bike Helmet,SP_009,Direct Sales,5,70.81,354.07,0.357,126.4
2023-09-22,2023,9,Q3,Central,Home & Garden,Coffee Maker,SP_007,Online,5,115.39,576.96,0.399,230.21
2023-09-22,2023,9,Q3,East,Food & Beverage,Energy Bars,SP_013,Retail Store,6,35.87,215.2,0.154,33.14
2023-09-22,2023,9,Q3,West,Electronics,Smart Watch,SP_022,Direct Sales,12,527.56,6330.67,0.348,2203.07
2023-09-22,2023,9,Q3,North,Electronics,Laptop Pro,SP_013,Direct Sales,19,491.89,25504.67,0.22,2056.08
2023-09-23,2023,9,Q3,North,Electronics,Smart Watch,SP_008,Retail Store,7,514.46,3601.25,0.191,687.84
2023-09-23,2023,9,Q3,West,Food & Beverage,Energy Bars,SP_025,Direct Sales,16,27.38,438.15,0.211,92.45
2023-09-23,2023,9,Q3,East,Clothing,T-Shirt Pack,SP_009,Direct Sales,15,55.09,826.39,0.388,320.64
2023-09-23,2023,9,Q3,West,Home & Garden,Robot Vacuum,SP_023,Partner,9,116.01,1044.12,0.201,209.87
2023-09-23,2023,9,Q3,West,Home & Garden,Air Purifier,SP_010,Online,11,146.88,1615.69,0.228,368.38
2023-09-24,2023,9,Q3,Central,Electronics,Laptop Pro,SP_010,Online,7,416.41,2914.84,0.548,1597.33
2023-09-24,2023,9,Q3,North,Food & Beverage,Coffee Blend,SP_022,Online,7,36.73,257.11,0.226,58.11
2023-09-24,2023,9,Q3,East,Clothing,T-Shirt Pack,SP_018,Retail Store,10,82.35,823.51,0.342,281.64
2023-09-24,2023,9,Q3,West,Food & Beverage,Protein Powder,SP_019,Online,19,30.64,582.24,0.212,123.43
2023-09-24,2023,9,Q3,East,Home & Garden,Coffee Maker,SP_022,Direct Sales,6,154.18,925.05,0.211,195.19
2023-09-24,2023,9,Q3,North,Food & Beverage,Organic Tea,SP_012,Retail Store,9,31.45,283.05,0.377,106.71
2023-09-25,2023,9,Q3,West,Electronics,Tablet,SP_028,Online,5,360.87,1804.33,0.317,571.97
2023-09-25,2023,9,Q3,West,Sports,Yoga Mat,SP_008,Partner,2,70.05,140.11,0.248,34.75
2023-09-25,2023,9,Q3,South,Home & Garden,Coffee Maker,SP_023,Partner,7,126.04,882.31,0.267,235.58
2023-09-25,2023,9,Q3,Central,Sports,Bike Helmet,SP_003,Direct Sales,13,50.41,655.31,0.368,241.15
2023-09-25,2023,9,Q3,East,Clothing,Denim Jeans,SP_010,Online,3,78.71,236.13,0.493,116.41
2023-09-25,2023,9,Q3,West,Clothing,T-Shirt Pack,SP_014,Retail Store,9,78.39,705.49,0.338,238.46
2023-09-26,2023,9,Q3,Central,Clothing,Winter Jacket,SP_019,Online,16,80.79,1292.71,0.512,661.87
2023-09-26,2023,9,Q3,East,Home & Garden,Air Purifier,SP_002,Direct Sales,15,124.18,1862.75,0.42,782.36
2023-09-26,2023,9,Q3,Central,Home & Garden,Coffee Maker,SP_007,Online,6,142.71,856.29,0.447,382.76
2023-09-26,2023,9,Q3,West,Food & Beverage,Organic Tea,SP_006,Partner,10,31.43,314.3,0.477,149.92
2023-09-27,2023,9,Q3,South,Sports,Yoga Mat,SP_017,Partner,17,69.45,1180.64,0.233,275.09
2023-09-27,2023,9,Q3,West,Food & Beverage,Protein Powder,SP_015,Retail Store,14,35.94,503.12,0.326,164.02
2023-09-27,2023,9,Q3,West,Sports,Bike Helmet,SP_016,Retail Store,8,70.16,561.28,0.404,226.76
2023-09-27,2023,9,Q3,Central,Home & Garden,Air Purifier,SP_022,Online,19,102.48,1947.03,0.389,757.39
2023-09-28,2023,9,Q3,South,Clothing,Denim Jeans,SP_008,Partner,12,83.87,1006.45,0.245,246.58
2023-09-29,2023,9,Q3,West,Sports,Dumbbell Set,SP_026,Partner,8,64.55,516.43,0.25,129.11
2023-09-29,2023,9,Q3,East,Sports,Dumbbell Set,SP_001,Direct Sales,10,57.56,575.56,0.324,186.48
2023-09-29,2023,9,Q3,East,Food & Beverage,Coffee Blend,SP_026,Online,11,37.8,415.8,0.515,214.14
2023-09-29,2023,9,Q3,North,Food & Beverage,Energy Bars,SP_023,Retail Store,16,29.55,472.81,0.299,141.37
2023-09-29,2023,9,Q3,East,Electronics,Smart Watch,SP_026,Online,4,434.44,1737.76,0.262,455.29
2023-09-29,2023,9,Q3,East,Electronics,Laptop Pro,SP_001,Partner,10,408.45,4084.46,0.346,1413.22
2023-09-29,2023,9,Q3,East,Clothing,Denim Jeans,SP_025,Direct Sales,18,67.05,1206.92,0.346,417.59
2023-09-30,2023,9,Q3,East,Home & Garden,Air Purifier,SP_015,Retail Store,12,97.84,1174.08,0.408,479.02
2023-09-30,2023,9,Q3,East,Food & Beverage,Energy Bars,SP_007,Direct Sales,11,26.09,287.04,0.288,82.67
2023-09-30,2023,9,Q3,East,Home & Garden,Air Purifier,SP_012,Retail Store,11,103.62,1139.79,0.273,311.16
2023-10-01,2023,10,Q4,West,Home & Garden,Garden Kit,SP_005,Partner,6,125.34,752.02,0.282,212.07
2023-10-01,2023,10,Q4,West,Food & Beverage,Coffee Blend,SP_008,Online,7,28.9,202.32,0.376,76.07
2023-10-01,2023,10,Q4,North,Clothing,T-Shirt Pack,SP_014,Retail Store,5,54.5,272.51,0.414,112.82
2023-10-01,2023,10,Q4,North,Clothing,Running Shoes,SP_026,Retail Store,16,77.52,1240.39,0.519,643.76
2023-10-01,2023,10,Q4,South,Electronics,Smart Watch,SP_024,Online,11,426.14,4687.49,0.393,1842.18
2023-10-01,2023,10,Q4,West,Electronics,Wireless Earbuds,SP_030,Direct Sales,15,450.16,6752.43,0.172,1161.42
2023-10-01,2023,10,Q4,West,Clothing,Denim Jeans,SP_002,Retail Store,9,63.65,572.88,0.205,117.44
2023-10-01,2023,10,Q4,North,Food & Beverage,Energy Bars,SP_018,Partner,16,30.34,485.41,0.455,220.86
2023-10-01,2023,10,Q4,West,Sports,Yoga Mat,SP_022,Direct Sales,14,64.99,909.87,0.504,458.57
2023-10-02,2023,10,Q4,North,Food & Beverage,Coffee Blend,SP_030,Online,11,30.88,339.67,0.169,57.4
2023-10-02,2023,10,Q4,Central,Sports,Dumbbell Set,SP_020,Online,16,46.42,742.7,0.237,176.02
2023-10-02,2023,10,Q4,West,Clothing,Running Shoes,SP_026,Retail Store,1,70.01,70.01,0.395,27.65
2023-10-02,2023,10,Q4,West,Clothing,T-Shirt Pack,SP_003,Direct Sales,11,59.3,652.3,0.251,163.73
2023-10-02,2023,10,Q4,South,Food & Beverage,Protein Powder,SP_011,Retail Store,12,36.72,440.68,0.189,83.29
2023-10-02,2023,10,Q4,North,Food & Beverage,Protein Powder,SP_030,Direct Sales,0,35.19,0.0,0.286,0.0
2023-10-02,2023,10,Q4,East,Electronics,Laptop Pro,SP_029,Partner,11,535.62,5891.86,0.258,1520.1
2023-10-03,2023,10,Q4,North,Food & Beverage,Energy Bars,SP_029,Partner,12,29.4,352.81,0.428,151.0
2023-10-03,2023,10,Q4,West,Clothing,T-Shirt Pack,SP_026,Retail Store,6,76.7,460.2,0.459,211.23
2023-10-03,2023,10,Q4,North,Sports,Swim Goggles,SP_017,Online,5,48.16,240.8,0.365,87.89
2023-10-03,2023,10,Q4,South,Sports,Swim Goggles,SP_027,Partner,11,52.64,579.0,0.285,165.01
2023-10-03,2023,10,Q4,South,Sports,Bike Helmet,SP_016,Online,12,51.79,621.45,0.48,298.3
2023-10-03,2023,10,Q4,East,Electronics,Laptop Pro,SP_020,Retail Store,16,570.6,9129.64,0.489,4464.39
2023-10-03,2023,10,Q4,Central,Home & Garden,Coffee Maker,SP_021,Partner,15,120.82,1812.35,0.38,688.69
2023-10-04,2023,10,Q4,West,Sports,Swim Goggles,SP_003,Retail Store,16,55.2,883.23,0.547,483.13
2023-10-04,2023,10,Q4,South,Sports,Bike Helmet,SP_025,Retail Store,7,60.65,424.52,0.545,231.36
2023-10-04,2023,10,Q4,Central,Electronics,Laptop Pro,SP_016,Retail Store,12,462.39,5548.62,0.413,2291.58
2023-10-04,2023,10,Q4,Central,Clothing,Running Shoes,SP_011,Online,10,65.98,659.78,0.24,158.35
2023-10-04,2023,10,Q4,North,Clothing,T-Shirt Pack,SP_004,Direct Sales,8,76.18,609.48,0.344,209.66
2023-10-04,2023,10,Q4,West,Electronics,Tablet,SP_001,Online,9,383.87,3454.86,0.232,801.53
2023-10-04,2023,10,Q4,East,Clothing,T-Shirt Pack,SP_027,Retail Store,5,76.78,383.89,0.442,169.68
2023-10-05,2023,10,Q4,West,Clothing,Denim Jeans,SP_005,Retail Store,0,66.33,0.0,0.165,0.0
2023-10-05,2023,10,Q4,West,Electronics,Smart Watch,SP_003,Retail Store,5,437.1,2185.52,0.41,896.06
2023-10-05,2023,10,Q4,Central,Clothing,Winter Jacket,SP_021,Direct Sales,16,77.46,1239.38,0.245,303.65
2023-10-05,2023,10,Q4,North,Sports,Bike Helmet,SP_023,Retail Store,11,69.03,759.3,0.222,168.56
2023-10-06,2023,10,Q4,West,Electronics,Tablet,SP_018,Retail Store,10,427.57,4275.66,0.223,953.47
2023-10-06,2023,10,Q4,North,Sports,Bike Helmet,SP_022,Retail Store,9,46.38,417.46,0.473,197.46
2023-10-06,2023,10,Q4,West,Food & Beverage,Protein Powder,SP_011,Direct Sales,12,33.23,398.79,0.509,202.98
2023-10-08,2023,10,Q4,West,Food & Beverage,Organic Tea,SP_028,Partner,5,27.83,139.14,0.262,36.45
2023-10-08,2023,10,Q4,East,Clothing,T-Shirt Pack,SP_025,Retail Store,11,62.32,685.51,0.49,335.9
2023-10-08,2023,10,Q4,South,Clothing,Denim Jeans,SP_022,Retail Store,7,66.45,465.12,0.353,164.19
2023-10-08,2023,10,Q4,East,Food & Beverage,Protein Powder,SP_008,Online,13,32.02,416.2,0.261,108.63
2023-10-09,2023,10,Q4,Central,Clothing,Winter Jacket,SP_018,Direct Sales,16,75.41,1206.61,0.405,488.68
2023-10-09,2023,10,Q4,East,Clothing,Denim Jeans,SP_020,Retail Store,12,70.48,845.75,0.339,286.71
2023-10-09,2023,10,Q4,West,Home & Garden,Robot Vacuum,SP_013,Partner,15,146.28,2194.23,0.208,456.4
2023-10-09,2023,10,Q4,East,Clothing,T-Shirt Pack,SP_024,Online,8,60.46,483.69,0.33,159.62
2023-10-09,2023,10,Q4,East,Home & Garden,Robot Vacuum,SP_026,Online,16,108.46,1735.38,0.447,775.71
2023-10-09,2023,10,Q4,South,Sports,Bike Helmet,SP_022,Online,11,49.48,544.28,0.177,96.34
2023-10-10,2023,10,Q4,South,Sports,Bike Helmet,SP_014,Direct Sales,5,62.12,310.58,0.374,116.16
2023-10-10,2023,10,Q4,East,Clothing,Winter Jacket,SP_016,Retail Store,1,64.79,64.79,0.439,28.44
2023-10-10,2023,10,Q4,South,Electronics,Wireless Earbuds,SP_005,Online,5,514.58,2572.89,0.508,1307.03
2023-10-10,2023,10,Q4,West,Electronics,Wireless Earbuds,SP_009,Direct Sales,5,435.79,2178.97,0.496,1080.77
2023-10-10,2023,10,Q4,North,Clothing,T-Shirt Pack,SP_009,Online,5,57.05,285.26,0.5,142.63
2023-10-11,2023,10,Q4,North,Sports,Bike Helmet,SP_020,Partner,2,65.8,131.59,0.181,23.82
2023-10-11,2023,10,Q4,West,Home & Garden,Air Purifier,SP_002,Direct Sales,11,127.19,1399.04,0.297,415.51
2023-10-11,2023,10,Q4,East,Home & Garden,Air Purifier,SP_006,Partner,1,106.51,106.51,0.464,49.42
2023-10-11,2023,10,Q4,Central,Clothing,Winter Jacket,SP_008,Direct Sales,4,75.07,300.28,0.307,92.19
2023-10-11,2023,10,Q4,North,Food & Beverage,Energy Bars,SP_009,Partner,11,31.3,344.27,0.271,93.3
2023-10-12,2023,10,Q4,East,Home & Garden,Coffee Maker,SP_018,Partner,11,120.29,1323.14,0.494,653.63
2023-10-12,2023,10,Q4,East,Electronics,Laptop Pro,SP_012,Retail Store,11,562.56,6188.12,0.521,3224.01
2023-10-12,2023,10,Q4,East,Sports,Bike Helmet,SP_014,Online,14,51.34,718.81,0.303,217.8
2023-10-12,2023,10,Q4,Central,Home & Garden,Robot Vacuum,SP_026,Retail Store,5,130.43,652.15,0.223,145.43
2023-10-12,2023,10,Q4,North,Clothing,Denim Jeans,SP_007,Direct Sales,11,58.52,643.75,0.394,253.64
2023-10-13,2023,10,Q4,Central,Electronics,Smart Watch,SP_027,Direct Sales,8,395.08,3160.62,0.395,1248.44
2023-10-13,2023,10,Q4,North,Clothing,Denim Jeans,SP_030,Direct Sales,1,59.65,59.65,0.261,15.57
2023-10-13,2023,10,Q4,West,Sports,Dumbbell Set,SP_023,Partner,6,44.6,267.58,0.278,74.39
2023-10-13,2023,10,Q4,South,Clothing,Denim Jeans,SP_012,Direct Sales,8,53.11,424.89,0.289,122.79
2023-10-14,2023,10,Q4,Central,Home & Garden,Garden Kit,SP_028,Direct Sales,11,124.31,1367.38,0.279,381.5
2023-10-14,2023,10,Q4,North,Electronics,Laptop Pro,SP_012,Partner,10,373.47,3734.65,0.267,997.15
2023-10-14,2023,10,Q4,Central,Sports,Swim Goggles,SP_023,Direct Sales,4,67.57,270.27,0.497,134.32
2023-10-14,2023,10,Q4,West,Sports,Bike Helmet,SP_017,Partner,13,57.3,744.84,0.363,270.38
2023-10-15,2023,10,Q4,North,Electronics,Smart Watch,SP_012,Partner,16,527.21,8435.43,0.464,3914.04
2023-10-15,2023,10,Q4,West,Electronics,Wireless Earbuds,SP_019,Retail Store,12,395.89,4750.63,0.258,1225.66
2023-10-15,2023,10,Q4,Central,Clothing,Winter Jacket,SP_026,Partner,6,65.7,394.19,0.469,184.88
2023-10-16,2023,10,Q4,Central,Clothing,Winter Jacket,SP_019,Partner,6,76.88,461.27,0.469,216.34
2023-10-16,2023,10,Q4,Central,Clothing,Winter Jacket,SP_014,Direct Sales,9,63.09,567.83,0.357,202.72
2023-10-16,2023,10,Q4,South,Clothing,Denim Jeans,SP_019,Retail Store,1,77.13,77.13,0.355,27.38
2023-10-17,2023,10,Q4,Central,Clothing,Winter Jacket,SP_004,Online,11,57.86,636.42,0.311,197.93
2023-10-17,2023,10,Q4,South,Sports,Dumbbell Set,SP_014,Online,7,58.67,410.7,0.283,116.23
